Date_Time,Charge_Capacity(Ah),Voltage(V),Current(A)
06-07-2018 01:22,2.236890793,4.399984837,0.994492531
06-07-2018 01:24,2.269209385,4.40002203,0.944847107
06-07-2018 01:26,2.299927235,4.399980068,0.897457123
06-07-2018 01:28,2.329067707,4.400088787,0.851120949
06-07-2018 01:30,2.356697798,4.400013447,0.806591034
06-07-2018 01:32,2.382862329,4.399965763,0.763664246
06-07-2018 01:34,2.407627344,4.400008678,0.722220421
06-07-2018 01:36,2.431051016,4.399974346,0.683492661
06-07-2018 01:37,2.449801207,4.400066853,0.651986122
06-07-2018 01:39,2.449801683,4.277799129,0
06-07-2018 01:41,2.449801683,4.265636921,0
06-07-2018 01:42,2.449801683,4.262481213,0
06-07-2018 01:44,2.449801683,3.897716999,-2.282167435
06-07-2018 01:46,2.449801683,3.851468563,-2.282161713
06-07-2018 01:48,2.449801683,3.8131423,-2.281710625
06-07-2018 01:50,2.449801683,3.777326107,-2.281876564
06-07-2018 01:52,2.449801683,3.743091106,-2.281856537
06-07-2018 01:54,2.449801683,3.710159779,-2.282141685
06-07-2018 01:56,2.449801683,3.678305149,-2.281742096
06-07-2018 01:58,2.449801683,3.648445606,-2.28216362
06-07-2018 02:00,2.449801683,3.62072134,-2.282167435
06-07-2018 02:02,2.449801683,3.595037937,-2.282134056
06-07-2018 02:04,2.449801683,3.571043491,-2.282168388
06-07-2018 02:06,2.449801683,3.548056126,-2.2821455
06-07-2018 02:08,2.449801683,3.52618742,-2.281897545
06-07-2018 02:10,2.449801683,3.505294323,-2.282129288
06-07-2018 02:12,2.449801683,3.485703945,-2.282141685
06-07-2018 02:14,2.449801683,3.466823101,-2.28188324
06-07-2018 02:16,2.449801683,3.449265957,-2.282147408
06-07-2018 02:18,2.449801683,3.432710171,-2.281858444
06-07-2018 02:20,2.449801683,3.416314602,-2.282065392
06-07-2018 02:22,2.449801683,3.400437832,-2.282155037
06-07-2018 02:24,2.449801683,3.384733677,-2.282082558
06-07-2018 02:26,2.449801683,3.368855,-2.282129288
06-07-2018 02:28,2.449801683,3.352385998,-2.282143593
06-07-2018 02:30,2.449801683,3.334867954,-2.282092094
06-07-2018 02:32,2.449801683,3.315780163,-2.281852722
06-07-2018 02:34,2.449801683,3.294378757,-2.281801224
06-07-2018 02:36,2.449801683,3.269403934,-2.282064438
06-07-2018 02:38,2.449801683,3.239554882,-2.282118797
06-07-2018 02:40,2.449801683,3.202711582,-2.282129288
06-07-2018 02:42,2.449801683,3.157179356,-2.28217411
06-07-2018 02:44,2.449801683,3.099040508,-2.282087326
06-07-2018 02:46,2.449801683,3.020142078,-2.282110214
06-07-2018 02:47,2.449801683,2.999974728,-2.28209877
06-07-2018 02:49,2.449801683,3.624350071,0
06-07-2018 02:51,2.449801683,3.654365063,0
06-07-2018 02:52,2.449801683,3.661670208,0
06-07-2018 02:54,0.127743289,4.199992657,3.325527191
06-07-2018 02:54,0.14800635,4.199986935,3.259992599
06-07-2018 02:56,0.25642857,4.232766628,3.259830475
06-07-2018 02:58,0.365097523,4.261629581,3.260229111
06-07-2018 03:00,0.473761946,4.285296917,3.259954453
06-07-2018 03:02,0.582423806,4.308755398,3.260133743
06-07-2018 03:04,0.691101193,4.334810734,3.259782791
06-07-2018 03:06,0.799767911,4.363063335,3.259860992
06-07-2018 03:08,0.90843451,4.39350462,3.260147095
06-07-2018 03:10,1.014064908,4.399995327,3.043365479
06-07-2018 03:12,1.111559749,4.400061131,2.811321259
06-07-2018 03:14,1.201806188,4.39991045,2.607662201
06-07-2018 03:16,1.285700679,4.399948597,2.431388855
06-07-2018 03:18,1.364156723,4.399982929,2.279558182
06-07-2018 03:20,1.437909961,4.400059223,2.14991951
06-07-2018 03:22,1.507642627,4.400020123,2.036055565
06-07-2018 03:24,1.573787689,4.400004864,1.935115814
06-07-2018 03:26,1.636725545,4.39999342,1.843227386
06-07-2018 03:28,1.696748376,4.40002203,1.758594513
06-07-2018 03:30,1.754007101,4.400066853,1.678248405
06-07-2018 03:32,1.808675051,4.400066853,1.603040695
06-07-2018 03:34,1.860925317,4.39999342,1.532084465
06-07-2018 03:36,1.910877943,4.400015354,1.465368271
06-07-2018 03:38,1.958635569,4.399996281,1.401432037
06-07-2018 03:40,2.00429678,4.400008678,1.338899612
06-07-2018 03:42,2.047888994,4.400019169,1.277889252
06-07-2018 03:44,2.089476347,4.40000391,1.217441559
06-07-2018 03:46,2.129087687,4.400082111,1.159471512
06-07-2018 03:48,2.166809797,4.400002003,1.1039114
06-07-2018 03:50,2.202685356,4.399955273,1.048768997
06-07-2018 03:52,2.23679018,4.400007725,0.997105598
06-07-2018 03:54,2.269195318,4.400010586,0.947270393
06-07-2018 03:56,2.299955606,4.399971485,0.898299217
06-07-2018 03:58,2.329120159,4.400041103,0.852200508
06-07-2018 04:00,2.356761932,4.399997234,0.807095528
06-07-2018 04:02,2.382938147,4.399995327,0.763994217
06-07-2018 04:04,2.407723904,4.399988651,0.723031044
06-07-2018 04:06,2.431193113,4.400002003,0.684465408
06-07-2018 04:08,2.44997263,4.400019169,0.651997566
06-07-2018 04:10,2.449977636,4.277899265,0
06-07-2018 04:12,2.449977636,4.265728474,0
06-07-2018 04:13,2.449977636,4.262346745,0
06-07-2018 04:15,2.449977636,3.897711277,-2.282013893
06-07-2018 04:17,2.449977636,3.851361752,-2.282077789
06-07-2018 04:19,2.449977636,3.813230038,-2.282047272
06-07-2018 04:21,2.449977636,3.777770519,-2.281992912
06-07-2018 04:23,2.449977636,3.743635654,-2.28219223
06-07-2018 04:25,2.449977636,3.710717678,-2.28213501
06-07-2018 04:27,2.449977636,3.679137707,-2.281946182
06-07-2018 04:29,2.449977636,3.649203777,-2.281839371
06-07-2018 04:31,2.449977636,3.621608257,-2.282143593
06-07-2018 04:33,2.449977636,3.596086025,-2.281821251
06-07-2018 04:35,2.449977636,3.572191715,-2.282186508
06-07-2018 04:37,2.449977636,3.549125195,-2.281959534
06-07-2018 04:39,2.449977636,3.527283192,-2.282132149
06-07-2018 04:41,2.449977636,3.50667429,-2.282154083
06-07-2018 04:43,2.449977636,3.487063885,-2.28217411
06-07-2018 04:45,2.449977636,3.468737125,-2.281766891
06-07-2018 04:47,2.449977636,3.451219082,-2.282134056
06-07-2018 04:49,2.449977636,3.434780598,-2.282206535
06-07-2018 04:51,2.449977636,3.418716908,-2.281751633
06-07-2018 04:53,2.449977636,3.402793407,-2.282154083
06-07-2018 04:55,2.449977636,3.386844158,-2.282037735
06-07-2018 04:57,2.449977636,3.370655537,-2.281801224
06-07-2018 04:59,2.449977636,3.353914738,-2.282130241
06-07-2018 05:01,2.449977636,3.336091518,-2.282155037
06-07-2018 05:03,2.449977636,3.316445827,-2.282161713
06-07-2018 05:05,2.449977636,3.294308186,-2.282206535
06-07-2018 05:07,2.449977636,3.268750668,-2.282147408
06-07-2018 05:09,2.449977636,3.238512516,-2.282078743
06-07-2018 05:11,2.449977636,3.201862812,-2.282138824
06-07-2018 05:13,2.449977636,3.15613699,-2.282112122
06-07-2018 05:15,2.449977636,3.096819401,-2.282112122
06-07-2018 05:17,2.449977636,3.018153667,-2.282186508
06-07-2018 05:17,2.449977636,2.999977589,-2.282156944
06-07-2018 05:19,2.449977636,3.624136448,0
06-07-2018 05:21,2.449977636,3.654448032,0
06-07-2018 05:22,2.449977636,3.661796093,0
06-07-2018 05:24,0.127438828,4.200043201,3.318153381
06-07-2018 05:25,0.145452783,4.20000124,3.25998497
06-07-2018 05:27,0.253872007,4.232758999,3.260231018
06-07-2018 05:29,0.362534463,4.261525631,3.260145187
06-07-2018 05:31,0.471193016,4.285104275,3.259836197
06-07-2018 05:33,0.57986021,4.308813572,3.259878159
06-07-2018 05:35,0.688533247,4.334696293,3.259923935
06-07-2018 05:37,0.797196567,4.363359928,3.260156631
06-07-2018 05:39,0.905866027,4.394124508,3.259822845
06-07-2018 05:41,1.011385798,4.399960995,3.039541245
06-07-2018 05:43,1.108766913,4.399971485,2.808547974
06-07-2018 05:45,1.198957324,4.399938107,2.606967926
06-07-2018 05:47,1.282902002,4.400028706,2.43391037
06-07-2018 05:49,1.361478329,4.400020123,2.284749985
06-07-2018 05:51,1.435413241,4.399977207,2.154087067
06-07-2018 05:53,1.505273938,4.399921894,2.041097641
06-07-2018 05:55,1.571608305,4.399948597,1.939805984
06-07-2018 05:57,1.634736061,4.4000144,1.848479271
06-07-2018 05:59,1.694952607,4.399984837,1.764686584
06-07-2018 06:01,1.752421737,4.400005817,1.68443203
06-07-2018 06:03,1.807294726,4.400009632,1.608867645
06-07-2018 06:05,1.859738231,4.400030613,1.536967278
06-07-2018 06:07,1.909817696,4.3999753,1.467859268
06-07-2018 06:09,1.957622528,4.400002956,1.400659561
06-07-2018 06:11,2.00322628,4.399971485,1.335693359
06-07-2018 06:13,2.046705484,4.400034428,1.272845268
06-07-2018 06:15,2.088116646,4.40003252,1.21188736
06-07-2018 06:17,2.12754631,4.39994669,1.153467178
06-07-2018 06:19,2.165052414,4.400017262,1.098237991
06-07-2018 06:21,2.200756311,4.400027752,1.044366837
06-07-2018 06:23,2.234709024,4.399991512,0.992783546
06-07-2018 06:25,2.266954899,4.400002956,0.942676544
06-07-2018 06:27,2.297569036,4.400015354,0.894292831
06-07-2018 06:29,2.32660532,4.400015354,0.847938538
06-07-2018 06:31,2.354126215,4.399979115,0.803795815
06-07-2018 06:33,2.380218506,4.399989605,0.761774063
06-07-2018 06:35,2.404943943,4.399996281,0.721862793
06-07-2018 06:37,2.428370714,4.400063038,0.683591843
06-07-2018 06:38,2.447954416,4.399952412,0.651986122
06-07-2018 06:40,2.447954655,4.277653217,0
06-07-2018 06:42,2.447954655,4.265464306,0
06-07-2018 06:43,2.447954655,4.262305737,0
06-07-2018 06:45,2.447954655,3.897932529,-2.282004356
06-07-2018 06:47,2.447954655,3.851886272,-2.28185463
06-07-2018 06:49,2.447954655,3.813912868,-2.28181839
06-07-2018 06:51,2.447954655,3.778343678,-2.282055855
06-07-2018 06:53,2.447954655,3.744460583,-2.281846046
06-07-2018 06:55,2.447954655,3.711713314,-2.282178879
06-07-2018 06:57,2.447954655,3.680137157,-2.282123566
06-07-2018 06:59,2.447954655,3.650307178,-2.282141685
06-07-2018 07:01,2.447954655,3.623073101,-2.282118797
06-07-2018 07:03,2.447954655,3.597738743,-2.282178879
06-07-2018 07:05,2.447954655,3.574078083,-2.282122612
06-07-2018 07:07,2.447954655,3.551221371,-2.282150269
06-07-2018 07:09,2.447954655,3.529677868,-2.281863213
06-07-2018 07:11,2.447954655,3.508774281,-2.282176971
06-07-2018 07:13,2.447954655,3.488859653,-2.282143593
06-07-2018 07:15,2.447954655,3.470088482,-2.282158852
06-07-2018 07:17,2.447954655,3.452063084,-2.282150269
06-07-2018 07:19,2.447954655,3.435373783,-2.28212738
06-07-2018 07:21,2.447954655,3.418744564,-2.28211689
06-07-2018 07:23,2.447954655,3.4027915,-2.282217026
06-07-2018 07:25,2.447954655,3.386836529,-2.282092094
06-07-2018 07:27,2.447954655,3.370811939,-2.282170296
06-07-2018 07:29,2.447954655,3.354230404,-2.282102585
06-07-2018 07:31,2.447954655,3.336272717,-2.282148361
06-07-2018 07:33,2.447954655,3.316757679,-2.281847954
06-07-2018 07:35,2.447954655,3.294822216,-2.282172203
06-07-2018 07:37,2.447954655,3.269514561,-2.282140732
06-07-2018 07:39,2.447954655,3.23956728,-2.281917572
06-07-2018 07:41,2.447954655,3.202747822,-2.282160759
06-07-2018 07:43,2.447954655,3.157354832,-2.282087326
06-07-2018 07:45,2.447954655,3.098817348,-2.281894684
06-07-2018 07:47,2.447954655,3.019754887,-2.282090187
06-07-2018 07:48,2.447954655,2.999989033,-2.282165527
06-07-2018 07:50,2.447954655,3.622881413,0
06-07-2018 07:52,2.447954655,3.653269291,0
06-07-2018 07:53,2.447954655,3.660714626,0
06-07-2018 07:55,0.127415136,4.200026035,3.316175461
06-07-2018 07:55,0.144882381,4.200056553,3.259996414
06-07-2018 07:57,0.253305405,4.232641697,3.259830475
06-07-2018 07:59,0.361963093,4.2611413,3.259965897
06-07-2018 08:01,0.470625192,4.284501553,3.259847641
06-07-2018 08:03,0.579293668,4.307971478,3.259868622
06-07-2018 08:05,0.687955081,4.333581448,3.260009766
06-07-2018 08:07,0.796625733,4.361400127,3.260135651
06-07-2018 08:09,0.905294776,4.391430378,3.259805679
06-07-2018 08:11,1.01141417,4.400017262,3.061891556
06-07-2018 08:13,1.10946095,4.399990559,2.827568054
06-07-2018 08:15,1.200226426,4.400044918,2.624534607
06-07-2018 08:17,1.284672737,4.400100231,2.448728561
06-07-2018 08:19,1.363649726,4.399933338,2.294597626
06-07-2018 08:21,1.437814832,4.400063038,2.157691956
06-07-2018 08:23,1.507742882,4.400005817,2.039523125
06-07-2018 08:25,1.573902726,4.399966717,1.9331007
06-07-2018 08:27,1.636782527,4.400041103,1.841016769
06-07-2018 08:29,1.696712732,4.400031567,1.756175995
06-07-2018 08:31,1.753891826,4.400042057,1.676255226
06-07-2018 08:33,1.808503747,4.399974346,1.601315498
06-07-2018 08:35,1.860682487,4.400049686,1.53049469
06-07-2018 08:37,1.910571098,4.400076389,1.462607384
06-07-2018 08:39,1.958248734,4.39998579,1.397696495
06-07-2018 08:41,2.003798485,4.399944782,1.334813118
06-07-2018 08:43,2.047272205,4.399960041,1.274333954
06-07-2018 08:45,2.088752985,4.399977207,1.214817047
06-07-2018 08:47,2.128273726,4.399952412,1.156588554
06-07-2018 08:49,2.165884018,4.399994373,1.10020256
06-07-2018 08:51,2.201635599,4.400008678,1.045220375
06-07-2018 08:53,2.235598326,4.399997234,0.992519379
06-07-2018 08:55,2.271742821,4.400006771,1.0479002
06-07-2018 08:57,2.304789782,4.399984837,0.936499596
06-07-2018 08:59,2.334541082,4.39998579,0.855342865
06-07-2018 09:01,2.362082243,4.400016308,0.798325539
06-07-2018 09:03,2.38788414,4.400044918,0.750990868
06-07-2018 09:05,2.412225485,4.400031567,0.710447311
06-07-2018 09:07,2.435278893,4.399974346,0.673520088
06-07-2018 09:08,2.44866991,4.399999142,0.651997566
06-07-2018 09:10,2.448670626,4.277258396,0
06-07-2018 09:12,2.448670626,4.265087605,0
06-07-2018 09:13,2.448670626,4.261794567,0
06-07-2018 09:15,2.448670626,3.899275303,-2.282215118
06-07-2018 09:17,2.448670626,3.853677273,-2.282107353
06-07-2018 09:19,2.448670626,3.815675259,-2.282143593
06-07-2018 09:21,2.448670626,3.780390263,-2.282185555
06-07-2018 09:23,2.448670626,3.746057987,-2.282102585
06-07-2018 09:25,2.448670626,3.712955952,-2.282112122
06-07-2018 09:27,2.448670626,3.680977345,-2.282105446
06-07-2018 09:29,2.448670626,3.650436878,-2.282132149
06-07-2018 09:31,2.448670626,3.622505665,-2.282123566
06-07-2018 09:33,2.448670626,3.597142696,-2.282138824
06-07-2018 09:35,2.448670626,3.573323727,-2.282114029
06-07-2018 09:37,2.448670626,3.550347805,-2.282161713
06-07-2018 09:39,2.448670626,3.528412342,-2.282102585
06-07-2018 09:41,2.448670626,3.507874966,-2.282103539
06-07-2018 09:43,2.448670626,3.488240719,-2.282112122
06-07-2018 09:45,2.448670626,3.46948576,-2.282089233
06-07-2018 09:47,2.448670626,3.451621532,-2.282078743
06-07-2018 09:49,2.448670626,3.434559345,-2.28213501
06-07-2018 09:51,2.448670626,3.41840601,-2.282062531
06-07-2018 09:53,2.448670626,3.402170658,-2.28205204
06-07-2018 09:55,2.448670626,3.386032581,-2.282013893
06-07-2018 09:57,2.448670626,3.370119572,-2.282156944
06-07-2018 09:59,2.448670626,3.353763103,-2.282122612
06-07-2018 10:01,2.448670626,3.335943699,-2.282196999
06-07-2018 10:03,2.448670626,3.316624165,-2.281839371
06-07-2018 10:05,2.448670626,3.29466486,-2.282096863
06-07-2018 10:07,2.448670626,3.269202709,-2.28213501
06-07-2018 10:09,2.448670626,3.238929272,-2.282138824
06-07-2018 10:11,2.448670626,3.202467442,-2.28212738
06-07-2018 10:13,2.448670626,3.156930447,-2.281805038
06-07-2018 10:15,2.448670626,3.098568439,-2.282065392
06-07-2018 10:17,2.448670626,3.019545078,-2.282225609
06-07-2018 10:18,2.448670626,2.999999523,-2.282112122
06-07-2018 10:20,2.448670626,3.62216711,0
06-07-2018 10:22,2.448670626,3.652629375,0
06-07-2018 10:23,2.448670626,3.660115719,0
06-07-2018 10:25,0.127831891,4.199966908,3.328805923
06-07-2018 10:25,0.149467185,4.200023174,3.259992599
06-07-2018 10:27,0.257870674,4.232834339,3.259923935
06-07-2018 10:29,0.366535157,4.261492252,3.259824753
06-07-2018 10:31,0.475194007,4.285104275,3.259828568
06-07-2018 10:33,0.583861113,4.308783054,3.259824753
06-07-2018 10:35,0.692520857,4.334979534,3.259859085
06-07-2018 10:37,0.801191509,4.363746166,3.25982666
06-07-2018 10:39,0.909857512,4.394551754,3.259998322
06-07-2018 10:41,1.015189886,4.399987698,3.033708572
06-07-2018 10:43,1.112417102,4.400008678,2.804534912
06-07-2018 10:45,1.202505112,4.399986744,2.604732513
06-07-2018 10:47,1.286417127,4.399994373,2.433826447
06-07-2018 10:49,1.364999533,4.399978161,2.285257339
06-07-2018 10:51,1.438947558,4.399994373,2.155008316
06-07-2018 10:53,1.508815765,4.399947643,2.038722992
06-07-2018 10:55,1.575001359,4.399982929,1.93364048
06-07-2018 10:57,1.637837052,4.399960995,1.838895798
06-07-2018 10:59,1.697747827,4.399977207,1.755579948
06-07-2018 11:01,1.754935384,4.399970531,1.675728798
06-07-2018 11:03,1.809503317,4.399977207,1.599264145
06-07-2018 11:05,1.861641049,4.399945736,1.528084755
06-07-2018 11:07,1.911450624,4.400010586,1.460566521
06-07-2018 11:09,1.959034204,4.400067806,1.395811081
06-07-2018 11:11,2.004524231,4.399982929,1.333393097
06-07-2018 11:13,2.047973633,4.400008678,1.273353577
06-07-2018 11:15,2.089437962,4.400044918,1.214529991
06-07-2018 11:17,2.128965616,4.399996281,1.158015251
06-07-2018 11:19,2.166653395,4.39998579,1.103176117
06-07-2018 11:21,2.20251441,4.400010586,1.049336433
06-07-2018 11:23,2.236630201,4.4000144,0.99741745
06-07-2018 11:25,2.269044399,4.400078297,0.947384834
06-07-2018 11:27,2.299823999,4.399992466,0.899615288
06-07-2018 11:29,2.329040051,4.399956226,0.853171349
06-07-2018 11:31,2.356727362,4.399972439,0.807910919
06-07-2018 11:33,2.382942915,4.400023937,0.765471458
06-07-2018 11:35,2.407767534,4.399949551,0.724135399
06-07-2018 11:37,2.431243181,4.400006771,0.685103416
06-07-2018 11:39,2.451194763,4.400053501,0.651974678
06-07-2018 11:41,2.451198101,4.277942181,0
06-07-2018 11:43,2.451198101,4.265813351,0
06-07-2018 11:44,2.451198101,4.26267004,0
06-07-2018 11:46,2.451198101,3.899049282,-2.281826973
06-07-2018 11:48,2.451198101,3.853241444,-2.282167435
06-07-2018 11:50,2.451198101,3.815627575,-2.281762123
06-07-2018 11:52,2.451198101,3.780258656,-2.282215118
06-07-2018 11:54,2.451198101,3.746255398,-2.282152176
06-07-2018 11:56,2.451198101,3.713322163,-2.282150269
06-07-2018 11:58,2.451198101,3.68124342,-2.282155037
06-07-2018 12:00,2.451198101,3.650786877,-2.281785011
06-07-2018 12:02,2.451198101,3.622934818,-2.282125473
06-07-2018 12:04,2.451198101,3.597141743,-2.282064438
06-07-2018 12:06,2.451198101,3.573248386,-2.282156944
06-07-2018 12:08,2.451198101,3.550190449,-2.282168388
06-07-2018 12:10,2.451198101,3.528433323,-2.28213501
06-07-2018 12:12,2.451198101,3.50777483,-2.282083511
06-07-2018 12:14,2.451198101,3.488163471,-2.282110214
06-07-2018 12:16,2.451198101,3.469904423,-2.282148361
06-07-2018 12:18,2.451198101,3.452414989,-2.282129288
06-07-2018 12:20,2.451198101,3.435661793,-2.282123566
06-07-2018 12:22,2.451198101,3.419465542,-2.281979561
06-07-2018 12:24,2.451198101,3.403785229,-2.282072067
06-07-2018 12:26,2.451198101,3.387908459,-2.282047272
06-07-2018 12:28,2.451198101,3.371952534,-2.282141685
06-07-2018 12:30,2.451198101,3.355250835,-2.282208443
06-07-2018 12:32,2.451198101,3.337660313,-2.28183651
06-07-2018 12:34,2.451198101,3.318706036,-2.282083511
06-07-2018 12:36,2.451198101,3.297555447,-2.282168388
06-07-2018 12:38,2.451198101,3.27229929,-2.282141685
06-07-2018 12:40,2.451198101,3.242598057,-2.282122612
06-07-2018 12:42,2.451198101,3.206440449,-2.282212257
06-07-2018 12:44,2.451198101,3.161195278,-2.28217411
06-07-2018 12:46,2.451198101,3.10238409,-2.282190323
06-07-2018 12:48,2.451198101,3.023350239,-2.281780243
06-07-2018 12:48,2.451198101,2.999991894,-2.282110214
06-07-2018 12:50,2.451198101,3.621142864,0
06-07-2018 12:52,2.451198101,3.651734829,0
06-07-2018 12:53,2.451198101,3.659344196,0
06-07-2018 12:55,0.127741814,4.200034618,3.325016022
06-07-2018 12:56,0.148118854,4.20002985,3.259981155
06-07-2018 12:58,0.256525248,4.232637882,3.259819031
06-07-2018 13:00,0.365192741,4.261472225,3.259881973
06-07-2018 13:02,0.473860294,4.285468578,3.260173798
06-07-2018 13:04,0.582516372,4.309240818,3.259803772
06-07-2018 13:06,0.691199064,4.335479259,3.259874344
06-07-2018 13:08,0.799867153,4.364079952,3.260139465
06-07-2018 13:10,0.908527136,4.3948102,3.260173798
06-07-2018 13:12,1.013849616,4.399961948,3.032588959
06-07-2018 13:14,1.111039042,4.399994373,2.803028107
06-07-2018 13:16,1.201046109,4.400041103,2.602052689
06-07-2018 13:18,1.284798741,4.399931431,2.428367615
06-07-2018 13:20,1.36319387,4.399977207,2.277999878
06-07-2018 13:22,1.436924577,4.399935246,2.148311615
06-07-2018 13:24,1.506594539,4.400000095,2.033705711
06-07-2018 13:26,1.572647214,4.399996281,1.930776596
06-07-2018 13:28,1.635429502,4.399960995,1.837442398
06-07-2018 13:30,1.695230484,4.399927616,1.752503395
06-07-2018 13:32,1.752374172,4.399945736,1.677021027
06-07-2018 13:34,1.807052612,4.400038242,1.604554176
06-07-2018 13:36,1.859389663,4.400018215,1.535849571
06-07-2018 13:38,1.90949595,4.400089741,1.470452309
06-07-2018 13:40,1.957414031,4.400029659,1.405617714
06-07-2018 13:42,2.003248453,4.400005817,1.343328476
06-07-2018 13:44,2.046987772,4.39992094,1.28159523
06-07-2018 13:46,2.088670015,4.399988651,1.220301628
06-07-2018 13:48,2.128373146,4.399962902,1.161142349
06-07-2018 13:50,2.16610074,4.400013447,1.103532791
06-07-2018 13:52,2.201968431,4.399932384,1.048872948
06-07-2018 13:54,2.236051321,4.399984837,0.996892929
06-07-2018 13:56,2.268443823,4.40005827,0.947408676
06-07-2018 13:58,2.299215078,4.399964809,0.899531364
06-07-2018 14:00,2.328431129,4.400054455,0.853450775
06-07-2018 14:02,2.356119633,4.400030613,0.808203697
06-07-2018 14:04,2.382357121,4.399959087,0.76556778
06-07-2018 14:06,2.407194853,4.400096416,0.725593567
06-07-2018 14:08,2.430709839,4.399971485,0.685317993
06-07-2018 14:10,2.451211691,4.400063992,0.651959419
06-07-2018 14:12,2.451215744,4.277680874,0
06-07-2018 14:14,2.451215744,4.265485287,0
06-07-2018 14:15,2.451215744,4.262176037,0
06-07-2018 14:17,2.451215744,3.898643017,-2.281946182
06-07-2018 14:19,2.451215744,3.85272646,-2.281924248
06-07-2018 14:21,2.451215744,3.814934254,-2.282073975
06-07-2018 14:23,2.451215744,3.779623508,-2.281821251
06-07-2018 14:25,2.451215744,3.745779514,-2.28217411
06-07-2018 14:27,2.451215744,3.712876797,-2.282073975
06-07-2018 14:29,2.451215744,3.681003094,-2.282105446
06-07-2018 14:31,2.451215744,3.650720119,-2.282103539
06-07-2018 14:33,2.451215744,3.622704983,-2.282082558
06-07-2018 14:35,2.451215744,3.597280025,-2.282122612
06-07-2018 14:37,2.451215744,3.573477268,-2.282176971
06-07-2018 14:39,2.451215744,3.550890446,-2.28188324
06-07-2018 14:41,2.451215744,3.529396534,-2.282129288
06-07-2018 14:43,2.451215744,3.508960247,-2.282141685
06-07-2018 14:45,2.451215744,3.489709377,-2.282196999
06-07-2018 14:47,2.451215744,3.471513271,-2.281878471
06-07-2018 14:49,2.451215744,3.453859806,-2.282136917
06-07-2018 14:51,2.451215744,3.437208652,-2.282094002
06-07-2018 14:53,2.451215744,3.421088696,-2.282090187
06-07-2018 14:55,2.451215744,3.405216694,-2.28213501
06-07-2018 14:57,2.451215744,3.389893055,-2.281847954
06-07-2018 14:59,2.451215744,3.37361002,-2.28212738
06-07-2018 15:01,2.451215744,3.356841564,-2.28178978
06-07-2018 15:03,2.451215744,3.338943958,-2.282122612
06-07-2018 15:05,2.451215744,3.319283009,-2.282143593
06-07-2018 15:07,2.451215744,3.297362804,-2.282058716
06-07-2018 15:09,2.451215744,3.271859646,-2.282190323
06-07-2018 15:11,2.451215744,3.241300106,-2.281780243
06-07-2018 15:13,2.451215744,3.204562664,-2.28219986
06-07-2018 15:15,2.451215744,3.159135342,-2.281785011
06-07-2018 15:17,2.451215744,3.100324154,-2.281794548
06-07-2018 15:19,2.451215744,3.021327496,-2.282233238
06-07-2018 15:19,2.451215744,2.999974728,-2.281820297
06-07-2018 15:21,2.451215744,3.620774746,0
06-07-2018 15:23,2.451215744,3.651547909,0
06-07-2018 15:24,2.451215744,3.659027576,0
06-07-2018 15:26,0.127526179,4.200014591,3.319501877
06-07-2018 15:26,0.146419704,4.199982166,3.25998497
06-07-2018 15:28,0.254831851,4.232850552,3.260219574
06-07-2018 15:30,0.363507479,4.261875629,3.260154724
06-07-2018 15:32,0.472171962,4.285665989,3.260118484
06-07-2018 15:34,0.580839276,4.309695721,3.259807587
06-07-2018 15:36,0.689511716,4.335610867,3.260168076
06-07-2018 15:38,0.79817003,4.364010334,3.260141373
06-07-2018 15:40,0.906842709,4.394826412,3.260206223
06-07-2018 15:42,1.012166977,4.399982929,3.031578064
06-07-2018 15:44,1.109279394,4.399989605,2.800802231
06-07-2018 15:46,1.199277401,4.399968624,2.603317261
06-07-2018 15:48,1.283077836,4.400016308,2.430515289
06-07-2018 15:50,1.361593962,4.400000095,2.284341812
06-07-2018 15:52,1.435569525,4.400015354,2.157539368
06-07-2018 15:54,1.505532742,4.400024891,2.04250145
06-07-2018 15:56,1.571913242,4.400061131,1.941428185
06-07-2018 15:58,1.635065198,4.39998579,1.84787178
06-07-2018 16:00,1.695217252,4.4000144,1.762158394
06-07-2018 16:02,1.752588153,4.399966717,1.681157112
06-07-2018 16:04,1.807399869,4.400011539,1.607640266
06-07-2018 16:06,1.859767318,4.399962902,1.535786629
06-07-2018 16:08,1.909811378,4.399996281,1.467552185
06-07-2018 16:10,1.957618475,4.39998579,1.400979996
06-07-2018 16:12,2.003254414,4.399980068,1.336965561
06-07-2018 16:14,2.046781063,4.400007725,1.275180817
06-07-2018 16:16,2.088307619,4.400136471,1.216315269
06-07-2018 16:18,2.127897501,4.399949551,1.15943718
06-07-2018 16:20,2.165620327,4.399962902,1.103906631
06-07-2018 16:22,2.201508999,4.400019169,1.04987812
06-07-2018 16:24,2.235628605,4.400020123,0.997818947
06-07-2018 16:26,2.268054485,4.399983883,0.947924614
06-07-2018 16:28,2.298846006,4.399969578,0.899885178
06-07-2018 16:30,2.328045845,4.399997234,0.852617264
06-07-2018 16:32,2.355715275,4.3999753,0.80761528
06-07-2018 16:34,2.381911755,4.39998579,0.764638901
06-07-2018 16:36,2.406714201,4.400042057,0.72359848
06-07-2018 16:38,2.430176258,4.400018215,0.684790611
06-07-2018 16:40,2.450004578,4.400027752,0.651999474
06-07-2018 16:42,2.450006723,4.277500629,0
06-07-2018 16:44,2.450006723,4.265212536,0
06-07-2018 16:45,2.450006723,4.26202631,0
